Employee_ID,Name,Age,Gender,Department,Job_Role,Join_Date,Salary,Performance_Rating,Experience_Years,Attrition,Exit_Date,Attrition_Reason
31398,Joseph Ware,46,Female,Finance,Manager,2023-05-26,50709,1,5,No,,
31399,Calvin Wilkinson,24,Male,HR,Analyst,2025-11-24,109058,1,13,No,,
31400,Sara Sanchez,24,Male,HR,Analyst,2025-06-08,88861,2,4,No,,
31401,Sharon Weaver,55,Male,HR,Engineer,2022-10-01,73621,5,12,Yes,2024-01-05,Better Offer
31402,Lauren Smith,47,Female,IT,Executive,2026-01-08,51013,3,2,No,,
31403,Samantha Burns,47,Male,Finance,Executive,2024-10-14,116012,3,1,No,,
31404,Katherine Stewart,51,Female,IT,Engineer,2021-12-02,48785,3,13,Yes,2026-03-19,Work Pressure
31405,Jocelyn Stanley,43,Male,Sales,Executive,2022-04-08,94203,2,10,Yes,2024-08-25,Work Pressure
31406,Deborah Bell,36,Female,Sales,Analyst,2024-07-30,61077,3,5,Yes,2024-10-21,Low Salary
31407,Spencer Johnson,22,Female,Sales,Analyst,2024-05-02,83965,4,6,No,,
31408,Donald Arnold,35,Male,HR,Analyst,2024-07-19,28154,1,4,No,,
31409,Gloria Roberts,38,Male,Finance,Engineer,2024-02-07,111705,4,12,No,,
31410,Gordon Murray,40,Male,HR,Engineer,2022-01-16,74882,3,9,No,,
31411,Katherine Evans,38,Male,Finance,Engineer,2023-08-25,84310,2,7,Yes,2023-11-28,Better Offer
31412,Sara Russell,24,Female,Sales,Engineer,2022-10-13,62693,5,15,No,,
31413,Mrs. Vanessa Kirk DDS,43,Female,Sales,Manager,2025-09-13,25086,2,3,Yes,2026-02-13,Low Salary
31414,Natalie Smith,38,Male,IT,Engineer,2025-02-22,100615,2,7,Yes,2025-09-19,Work Pressure
31415,Debbie Medina,22,Female,Finance,Engineer,2024-08-21,91657,1,13,No,,
31416,Michael Schneider,33,Female,HR,Engineer,2026-03-18,112489,3,12,No,,
31417,Alex Lloyd DVM,55,Male,Sales,Engineer,2022-08-02,26460,1,11,No,,
31418,Mary Weber,34,Male,Sales,Analyst,2023-01-31,94400,2,2,No,,
31419,Monique Beltran,34,Male,Finance,Manager,2025-12-24,45465,2,9,Yes,2026-04-09,Better Offer
31420,Tyler Tucker,44,Male,Sales,Executive,2024-11-07,46233,5,4,No,,
31421,Chelsea Sullivan,52,Male,Sales,Manager,2024-02-28,33988,5,1,Yes,2024-03-07,Low Salary
31422,George Evans,50,Female,Finance,Analyst,2021-09-20,45364,1,7,Yes,2024-05-04,Work Pressure
31423,Monique Johnston,54,Male,HR,Executive,2025-04-08,64629,4,13,Yes,2025-07-22,Work Pressure
31424,Michael Soto,26,Male,Finance,Manager,2023-03-28,80193,4,4,No,,
31425,Alexa Rowe,27,Male,IT,Manager,2025-10-15,80247,1,7,Yes,2026-03-24,Better Offer
31426,Harold Thomas,26,Female,Finance,Executive,2024-10-03,69268,1,5,No,,
31427,Dr. Sarah Lester,46,Female,Sales,Engineer,2022-01-28,109671,5,15,No,,
31428,Madeline Harper,29,Female,Sales,Manager,2022-10-19,107749,5,15,No,,
31429,Shawn Stewart,30,Male,Sales,Analyst,2023-03-23,55653,1,15,No,,
31430,Tristan Lowe,37,Male,IT,Manager,2024-05-26,83889,4,14,Yes,2025-07-11,Work Pressure
31431,Sophia Warren,39,Female,IT,Analyst,2022-03-02,96374,1,4,No,,
31432,Elizabeth Massey,50,Male,Sales,Manager,2021-08-09,74812,1,11,No,,
31433,Erika Sullivan,43,Female,IT,Analyst,2026-03-31,32531,5,11,No,,
31434,Michael Walker,52,Female,IT,Manager,2023-04-26,46347,3,3,No,,
31435,Julie Silva,45,Male,Sales,Engineer,2024-08-16,76209,4,5,No,,
31436,Dr. Jon Tran,51,Male,Finance,Engineer,2022-11-30,68855,5,2,Yes,2025-06-28,Better Offer
31437,Heather Lynn DDS,28,Female,Sales,Analyst,2022-10-15,46235,1,6,No,,
31438,Darrell Ruiz,22,Female,Finance,Analyst,2026-01-27,75777,5,7,No,,
31439,Jose Kelly,31,Male,IT,Executive,2021-08-26,45617,1,11,No,,
31440,Patricia Thomas,29,Female,IT,Manager,2022-08-31,33784,4,13,No,,
31441,Kyle Wright,25,Male,IT,Manager,2022-09-22,76707,1,13,Yes,2023-07-10,Low Salary
31442,Peter Mendez,25,Male,Sales,Executive,2023-11-15,32978,3,8,Yes,2024-10-08,Low Salary
31443,Robert Garza,39,Male,Finance,Executive,2025-10-08,35523,2,1,No,,
31444,Dustin Mendez,37,Female,Finance,Engineer,2026-01-15,114993,4,6,Yes,2026-04-19,Work Pressure
31445,Tammie Callahan,29,Female,IT,Analyst,2022-10-21,119644,5,1,No,,
31446,Marcus Miller,28,Female,IT,Executive,2021-10-21,35609,2,8,No,,
31447,Crystal Williams,51,Male,HR,Executive,2022-11-22,47096,2,5,Yes,2022-12-12,Better Offer
31448,Roberto Jones,27,Female,IT,Engineer,2022-12-22,27154,1,13,Yes,2024-08-21,Work Pressure
31449,Jacob Harrison,27,Female,HR,Manager,2024-02-22,118004,4,8,Yes,2025-01-28,Work Pressure
31450,Mary Mills,27,Male,Finance,Engineer,2026-01-01,106304,5,14,No,,
31451,Morgan Hamilton,22,Female,IT,Analyst,2025-08-29,56541,1,7,Yes,2026-04-29,Better Offer
31452,Calvin Cox,22,Male,Sales,Analyst,2026-02-07,90455,3,13,Yes,2026-04-16,Low Salary
31453,Allison Phelps,50,Female,IT,Manager,2024-02-09,50354,1,15,No,,
31454,Jason Gonzalez,22,Male,Sales,Analyst,2026-02-17,44370,4,11,No,,
31455,Matthew Newton,34,Female,Finance,Executive,2022-01-10,56460,4,3,Yes,2023-06-08,Better Offer
31456,Sarah Johns,54,Male,HR,Executive,2024-01-27,52251,1,9,Yes,2024-09-07,Work Pressure
31457,Michael Nelson,51,Male,Finance,Executive,2022-10-16,115362,5,3,No,,
31458,Michael Allison,51,Male,Sales,Engineer,2021-08-12,103033,2,10,No,,
31459,Daniel Greene,34,Male,Sales,Analyst,2025-12-02,90572,4,5,No,,
31460,Jacob Hernandez,55,Male,IT,Manager,2022-03-09,103143,5,8,No,,
31461,Bradley Valdez,39,Female,Finance,Engineer,2022-08-20,59274,1,11,Yes,2022-10-26,Better Offer
31462,Jean Thompson,32,Male,IT,Executive,2024-12-12,82789,5,3,No,,
31463,Ronald Mann,43,Female,HR,Analyst,2022-09-20,39231,4,4,No,,
31464,Austin Williams,30,Male,Sales,Manager,2022-01-19,79506,3,9,No,,
31465,Jermaine Burns,29,Female,Finance,Engineer,2022-04-17,52591,5,15,No,,
31466,Linda Davis,41,Male,IT,Engineer,2025-10-04,67719,4,13,No,,
31467,Elizabeth Mcdonald,49,Male,Sales,Manager,2025-03-01,35872,5,9,No,,
31468,Jessica Massey MD,53,Male,Sales,Executive,2025-12-28,68118,2,10,Yes,2026-02-23,Better Offer
31469,Mitchell Chapman,41,Female,Sales,Analyst,2024-11-13,32677,1,13,No,,
31470,Dorothy Hanson,40,Male,IT,Engineer,2025-10-30,96806,2,9,No,,
31471,James Massey,27,Male,IT,Executive,2024-10-14,85879,4,8,No,,
31472,Margaret Briggs,26,Male,HR,Executive,2023-01-06,97893,4,4,Yes,2024-10-14,Work Pressure
31473,Aaron Jones,53,Male,IT,Analyst,2024-01-28,46561,5,4,No,,
31474,Angela Parker,22,Female,HR,Executive,2021-08-15,37207,2,8,Yes,2024-02-28,Better Offer
31475,Christopher Daniels,25,Female,Sales,Engineer,2026-03-15,34174,2,7,Yes,2026-03-27,Better Offer
31476,Chad Moore,45,Male,Sales,Engineer,2025-07-21,59949,5,5,No,,
31477,Michael Mcmahon,54,Female,HR,Engineer,2022-02-02,65351,1,5,No,,
31478,James Shaw,32,Male,Sales,Engineer,2025-09-21,102273,5,5,Yes,2026-03-17,Better Offer
31479,Vanessa Smith,27,Female,Sales,Manager,2024-11-14,68307,4,9,No,,
31480,Tracey Hernandez,22,Female,Sales,Analyst,2025-05-18,70764,3,3,No,,
31481,Jeffrey Weiss,43,Female,HR,Manager,2025-12-07,54585,5,14,No,,
31482,Shelia Hernandez,25,Male,Sales,Engineer,2022-09-04,31246,3,4,Yes,2024-10-29,Work Pressure
31483,Melvin Cain,36,Male,Sales,Engineer,2025-10-28,66255,1,6,No,,
31484,Amy Ruiz,45,Male,IT,Executive,2024-02-28,71021,3,10,No,,
31485,Jose Edwards,31,Male,IT,Executive,2024-07-05,51873,5,5,No,,
31486,Nathaniel Douglas,32,Male,IT,Analyst,2025-03-27,60947,1,3,Yes,2025-12-14,Better Offer
31487,Lisa Stevenson,50,Female,IT,Engineer,2025-07-28,56257,3,1,No,,
31488,Lisa Ortiz,50,Female,Sales,Analyst,2026-03-08,117793,4,10,No,,
31489,Mary Goodwin,49,Female,Finance,Executive,2025-08-15,70268,1,7,Yes,2026-03-24,Work Pressure
31490,Megan Rodriguez,47,Female,IT,Analyst,2023-01-06,95004,1,6,No,,
31491,Paul Schwartz,42,Male,Finance,Analyst,2021-05-15,29068,1,14,No,,
31492,Elizabeth Gordon,43,Male,Sales,Manager,2021-07-06,39692,1,1,Yes,2024-04-30,Work Pressure
31493,Stephen Combs,38,Female,IT,Engineer,2023-12-30,82899,5,1,Yes,2024-04-02,Better Offer
31494,James Mccarthy,36,Female,IT,Executive,2021-08-12,91519,5,6,No,,
31495,Samantha Williams,54,Female,HR,Engineer,2025-08-02,61001,5,11,No,,
31496,Laura Reilly,38,Male,HR,Executive,2022-08-08,37786,4,11,No,,
31497,Tina Taylor,32,Male,HR,Executive,2021-06-17,34033,3,6,No,,
31498,Susan Ramirez,38,Female,IT,Analyst,2025-02-16,93540,3,14,No,,
31499,Sean Campbell,49,Female,IT,Analyst,2021-09-19,33123,3,1,Yes,2024-08-18,Work Pressure
31500,Todd Smith Jr.,28,Female,IT,Manager,2021-09-21,35844,5,10,No,,
31501,Victor Myers,52,Female,IT,Analyst,2024-09-23,49405,3,3,No,,
31502,Vincent Knight,36,Male,Sales,Analyst,2025-06-06,35937,2,12,No,,
31503,Janet Duarte,25,Female,Finance,Engineer,2026-02-24,66343,3,4,No,,
31504,Kimberly Watkins,39,Female,Finance,Executive,2026-04-21,36851,3,5,Yes,2026-04-27,Work Pressure
31505,Christy Weiss,25,Female,Sales,Manager,2025-12-15,82039,3,5,No,,
31506,Mr. Tony Kidd,51,Female,IT,Engineer,2024-01-15,46846,5,7,Yes,2026-01-28,Low Salary
31507,Rodney Alvarez,46,Female,Finance,Engineer,2021-12-29,34900,4,5,No,,
31508,Tara Smith,48,Male,Finance,Analyst,2022-12-29,47907,5,1,No,,
31509,Francisco Ross,27,Female,HR,Analyst,2023-03-08,37008,2,12,No,,
31510,Mark Carlson,54,Male,Sales,Engineer,2025-10-04,32659,2,3,No,,
31511,Sandra Salas,44,Male,HR,Engineer,2023-11-04,34878,2,8,Yes,2024-05-26,Low Salary
31512,John Johnson,28,Male,Sales,Executive,2024-07-14,60077,5,6,No,,
31513,Logan Jennings,25,Female,IT,Manager,2022-09-14,38898,1,3,No,,
31514,Jill Shaffer,30,Male,Finance,Analyst,2024-02-04,113319,5,8,No,,
31515,Taylor Cunningham,28,Male,Finance,Engineer,2026-04-02,40261,4,11,Yes,2026-04-28,Low Salary
31516,Edwin Glass,50,Female,IT,Executive,2024-06-20,30749,5,11,Yes,2025-11-26,Low Salary
31517,Joshua Clark,43,Female,IT,Manager,2021-10-20,71776,5,14,Yes,2023-07-30,Better Offer
31518,George Torres,43,Female,IT,Executive,2024-07-22,80418,5,15,No,,
31519,Brian Jenkins,47,Female,Finance,Executive,2023-10-02,39471,3,13,No,,
31520,Trevor Nelson,42,Male,Finance,Engineer,2025-05-09,118724,1,7,Yes,2025-10-18,Better Offer
31521,Derek Carter,22,Female,Sales,Executive,2024-05-20,49111,1,9,No,,
31522,Nicholas Edwards,42,Male,Finance,Engineer,2026-04-06,70334,3,8,No,,
31523,Yesenia Kirby,48,Female,HR,Executive,2024-08-31,110504,5,4,No,,
31524,Patrick Mitchell,51,Female,Sales,Analyst,2024-08-29,39247,1,7,No,,
31525,Morgan Gibson,53,Male,HR,Engineer,2022-11-26,103078,3,1,No,,
31526,Brenda Frost,45,Male,IT,Executive,2022-05-27,107851,4,10,No,,
31527,Theresa Carson,33,Male,HR,Engineer,2023-02-05,76399,5,7,No,,
31528,Jeffrey Griffin DVM,47,Male,Sales,Analyst,2023-01-30,87394,2,10,Yes,2026-02-22,Low Salary
31529,Juan Donovan,50,Male,Finance,Analyst,2025-12-15,104243,5,15,No,,
31530,Destiny Robinson,27,Male,IT,Manager,2026-02-18,113052,1,13,No,,
31531,Raymond Martin,31,Female,Sales,Analyst,2021-05-16,100430,3,5,No,,
31532,Stacy Hart,42,Female,IT,Analyst,2026-01-10,72474,5,4,No,,
31533,Christine Williams,22,Male,Finance,Analyst,2022-03-15,46254,1,7,Yes,2026-01-14,Low Salary
31534,Michael Stewart,35,Male,Finance,Executive,2023-04-21,71104,5,12,No,,
31535,Aaron Pollard,37,Male,Sales,Engineer,2024-06-24,113773,5,14,No,,
31536,Michael Pearson,50,Male,Sales,Manager,2025-04-05,53768,1,9,No,,
31537,Judy Johnson,43,Male,Finance,Executive,2022-11-09,100413,1,8,No,,
31538,Joseph Dunn,35,Male,Sales,Manager,2022-08-25,63291,4,5,No,,
31539,Robert Saunders,30,Female,IT,Executive,2023-04-29,68750,1,11,Yes,2024-12-23,Better Offer
31540,Kaylee Washington,30,Female,Finance,Executive,2025-01-01,64496,5,14,No,,
31541,Parker Farrell,32,Female,HR,Analyst,2021-05-25,116545,1,7,Yes,2021-10-01,Low Salary
31542,James Brooks,25,Female,HR,Manager,2022-05-03,94561,5,3,No,,
31543,Sierra Whitney,29,Female,Sales,Executive,2022-03-26,49234,5,3,No,,
31544,Sarah Douglas,47,Female,IT,Executive,2021-05-24,79908,1,3,Yes,2024-01-30,Better Offer
31545,Jennifer Harrison,38,Male,Sales,Manager,2021-04-30,61829,3,8,Yes,2023-09-07,Work Pressure
31546,Elizabeth Hall,52,Male,Sales,Engineer,2023-07-25,113348,1,8,Yes,2024-11-15,Low Salary
31547,Susan Hill,36,Female,HR,Engineer,2025-06-10,93964,3,14,No,,
31548,Brenda Wright,49,Female,IT,Manager,2023-12-11,100458,2,10,No,,
31549,Tracy Lopez,41,Female,HR,Analyst,2023-12-25,74354,1,14,No,,
31550,Kellie Reilly,43,Female,IT,Engineer,2021-08-02,51242,1,12,No,,
31551,Michael Bauer,51,Male,IT,Analyst,2024-04-27,42852,3,3,Yes,2025-09-12,Better Offer
31552,Daniel Petty,39,Male,IT,Engineer,2021-12-06,119487,5,12,Yes,2025-06-06,Better Offer
31553,Christopher Russell,54,Female,Sales,Executive,2025-11-12,82620,2,1,Yes,2025-12-20,Better Offer
31554,Rachael Silva,45,Female,Finance,Engineer,2024-09-23,93251,5,10,Yes,2025-06-05,Low Salary
31555,James Rich,45,Female,HR,Executive,2023-09-06,73699,1,2,No,,
31556,Rebecca Williams,26,Female,Finance,Analyst,2026-04-17,39741,4,9,No,,
31557,Jessica Bean,25,Female,IT,Engineer,2024-08-14,92067,1,14,No,,
31558,Carla May,22,Female,Finance,Analyst,2022-12-08,44319,1,5,Yes,2026-01-10,Work Pressure
31559,Timothy Bailey,27,Female,Sales,Executive,2025-02-25,95059,4,15,No,,
31560,Jonathan Pollard,23,Male,Finance,Manager,2025-04-14,103401,2,15,Yes,2026-02-04,Work Pressure
31561,Joseph Reynolds,46,Female,Finance,Executive,2026-03-29,94047,1,10,No,,
31562,David Brooks,36,Male,Finance,Analyst,2022-12-31,72805,3,11,Yes,2023-09-18,Better Offer
31563,Lauren Carpenter,45,Female,HR,Manager,2023-11-10,71617,4,7,Yes,2025-04-21,Low Salary
31564,Diana Arnold,45,Male,IT,Engineer,2024-11-10,31510,1,4,No,,
31565,Curtis Rose,43,Female,HR,Executive,2021-06-07,56047,2,11,No,,
31566,James Jones,40,Male,Sales,Executive,2024-08-10,44605,3,11,No,,
31567,Keith Mayer,46,Male,HR,Analyst,2022-06-03,53863,3,4,Yes,2022-07-16,Low Salary
31568,Tiffany Harper,34,Female,IT,Executive,2024-01-29,107745,5,12,No,,
31569,Kathleen Clark,32,Male,IT,Executive,2026-03-28,79658,2,5,No,,
31570,Marcia Lawrence,25,Male,HR,Manager,2025-07-02,103431,5,15,No,,
31571,Lisa Byrd,27,Male,Finance,Manager,2025-08-31,103219,3,3,No,,
31572,Mr. Michael Turner,30,Female,HR,Executive,2022-04-30,31929,5,13,No,,
31573,Kevin Becker,50,Male,HR,Engineer,2026-04-06,41206,2,3,Yes,2026-04-11,Better Offer
31574,Tina Duran,40,Male,Finance,Analyst,2023-10-23,39583,2,5,Yes,2024-05-07,Work Pressure
31575,David Lynn,46,Male,HR,Analyst,2025-06-12,30755,4,2,No,,
31576,Steven Baird,41,Female,IT,Manager,2021-04-30,54995,1,3,No,,
31577,Robert Hubbard,36,Female,IT,Manager,2022-01-15,48830,3,6,No,,
31578,Mark Jones,37,Male,IT,Engineer,2023-03-11,48330,2,5,Yes,2024-01-24,Better Offer
31579,Rachel Andersen,34,Female,Sales,Engineer,2025-05-14,50495,5,8,No,,
31580,Wendy Gutierrez,50,Male,Finance,Analyst,2022-03-22,60272,1,14,No,,
31581,Stephanie Simmons,43,Female,Finance,Executive,2024-04-10,97803,4,13,Yes,2025-08-30,Work Pressure
31582,Andrew Chavez,27,Female,HR,Engineer,2022-02-08,34355,4,6,Yes,2025-03-02,Better Offer
31583,Jeremiah Shepherd,47,Female,Sales,Manager,2025-01-15,47524,1,11,No,,
31584,Bethany Moran,39,Male,Finance,Manager,2024-07-08,55900,2,5,Yes,2025-07-04,Low Salary
31585,Diana Kennedy,31,Male,Sales,Executive,2025-04-26,84843,5,8,No,,
31586,Amanda Hernandez,26,Male,HR,Engineer,2022-06-05,67437,5,1,No,,
31587,Natalie Vasquez,51,Female,Finance,Engineer,2024-10-10,31117,4,10,Yes,2025-10-12,Better Offer
31588,Michael Bailey,39,Female,Finance,Engineer,2026-02-06,88043,1,7,No,,
31589,Richard Blevins,25,Female,HR,Engineer,2022-09-17,30145,2,7,No,,
31590,Melissa Wells,47,Male,IT,Manager,2022-05-13,103018,1,6,No,,
31591,Christopher Blair,30,Male,IT,Analyst,2024-01-28,92540,4,13,No,,
31592,Lauren Hickman,52,Male,HR,Executive,2022-05-24,117859,3,5,Yes,2024-10-21,Better Offer
31593,Donald Miller DDS,30,Female,HR,Analyst,2026-01-11,105214,3,3,No,,
31594,Carla Haynes,34,Female,HR,Executive,2025-10-29,61032,2,11,No,,
31595,Brian Woods,38,Male,Sales,Manager,2022-09-05,73986,4,15,No,,
31596,Andrew Walls,43,Male,Sales,Analyst,2024-03-12,78369,3,12,Yes,2024-09-23,Work Pressure
31597,Frederick Miller,52,Female,HR,Manager,2022-12-23,39127,3,13,No,,
31598,Stephanie Weaver,22,Male,Sales,Manager,2023-04-11,48278,2,13,No,,
31599,Jeffery Lee,44,Male,IT,Executive,2021-12-15,55260,4,15,No,,
31600,Michele Thompson,32,Female,Sales,Engineer,2024-03-13,60825,5,9,Yes,2024-11-12,Better Offer
31601,James Bartlett,34,Female,IT,Manager,2021-07-24,110379,5,3,No,,
31602,Brenda Murray,28,Female,HR,Engineer,2022-01-15,58239,4,8,No,,
31603,Ashley Kaufman,43,Male,IT,Engineer,2026-01-05,64399,3,11,No,,
31604,Jay Wilson,35,Male,HR,Analyst,2023-12-13,106616,2,8,No,,
31605,Jessica Odom,31,Male,Finance,Executive,2021-08-09,54914,1,14,Yes,2024-10-22,Better Offer
31606,Tony Hernandez,48,Male,Finance,Executive,2022-11-05,27456,2,3,No,,
31607,Kenneth West,23,Female,Finance,Executive,2022-03-21,58324,3,13,No,,
31608,Charles Armstrong,51,Male,IT,Executive,2023-09-20,118128,4,14,Yes,2025-07-20,Better Offer
31609,Michelle Brennan,22,Male,Finance,Analyst,2023-03-22,49757,5,4,No,,
31610,Heather Gonzalez,43,Female,IT,Executive,2024-04-26,29563,4,3,No,,
31611,Amanda Lopez,30,Male,Sales,Engineer,2024-05-25,69614,4,6,Yes,2025-03-31,Better Offer
31612,Martha Acosta,24,Male,Sales,Manager,2021-08-30,115888,4,13,Yes,2022-07-07,Low Salary
31613,Austin Lester,48,Female,IT,Manager,2021-05-22,81924,4,2,No,,
31614,Tracy Leblanc,35,Male,Finance,Engineer,2024-11-29,77754,4,14,No,,
31615,Sarah Delgado,44,Female,IT,Engineer,2024-08-04,101564,4,13,Yes,2025-03-10,Better Offer
31616,Dr. Michael Stewart,51,Female,IT,Engineer,2023-01-02,60145,2,3,No,,
31617,Patrick Wright,29,Male,HR,Engineer,2025-12-01,70491,4,5,Yes,2026-03-09,Better Offer
31618,Anthony Allen,35,Male,IT,Manager,2021-06-16,100723,2,9,No,,
31619,Dr. Mason Mccormick,36,Female,Sales,Executive,2026-03-01,74394,2,8,No,,
31620,Harry Bryan,55,Male,IT,Manager,2025-12-24,116970,4,10,No,,
31621,Rachel Taylor,24,Female,IT,Manager,2021-08-20,95980,5,7,Yes,2022-05-17,Better Offer
31622,Michael Phillips DDS,54,Female,Sales,Engineer,2023-07-01,34961,5,10,Yes,2025-04-28,Work Pressure
31623,Roger Martin,43,Male,IT,Analyst,2023-05-15,101449,2,11,No,,
31624,Oscar Morrison,23,Female,Sales,Engineer,2024-08-06,36027,5,13,No,,
31625,Julie Perez MD,52,Male,HR,Manager,2025-05-16,86725,2,14,No,,
31626,Alyssa Smith,55,Female,HR,Engineer,2025-05-16,101457,2,10,No,,
31627,Olivia Reed,54,Male,Finance,Manager,2025-05-25,32370,3,1,Yes,2026-04-07,Work Pressure
31628,Lindsey Washington,54,Male,Sales,Analyst,2024-03-29,65502,2,3,No,,
31629,Meghan Hunter,45,Male,IT,Analyst,2025-06-18,79152,4,4,No,,
31630,Stephanie Alvarado,32,Male,IT,Executive,2024-02-12,67372,3,2,No,,
31631,Alyssa Henderson,47,Male,IT,Executive,2023-09-26,108916,4,15,No,,
31632,Roger Terry,29,Female,HR,Analyst,2023-05-15,116113,4,14,No,,
31633,Melissa Vasquez,54,Female,Finance,Analyst,2022-01-03,113716,2,6,Yes,2022-05-29,Work Pressure
31634,Katherine Mccoy,38,Female,HR,Manager,2022-07-24,83342,1,13,Yes,2023-08-05,Low Salary
31635,Cheyenne Jackson,42,Female,Finance,Engineer,2023-08-16,76071,1,5,No,,
31636,Mary Briggs,48,Male,Sales,Executive,2022-11-18,86690,1,3,No,,
31637,Vanessa Pittman,31,Male,Finance,Engineer,2024-06-12,33165,5,13,No,,
31638,Melissa Lopez,30,Male,IT,Manager,2024-09-25,109612,3,11,No,,
31639,Kathleen Cole,38,Male,Finance,Executive,2021-06-12,118364,2,8,No,,
31640,Kristina Mcgee,22,Male,HR,Analyst,2025-07-27,106703,5,9,No,,
31641,Ryan Smith,35,Male,IT,Engineer,2024-06-10,60469,1,7,Yes,2025-07-17,Work Pressure
31642,Richard Tran,40,Male,HR,Executive,2022-02-19,89131,4,12,Yes,2025-10-19,Better Offer
31643,Tammy Todd MD,31,Female,IT,Engineer,2021-12-02,60242,2,10,Yes,2023-05-04,Better Offer
31644,Matthew Frost,52,Male,Sales,Engineer,2023-07-03,58097,4,7,No,,
31645,Brenda Mills,36,Female,IT,Executive,2023-10-01,92283,1,8,Yes,2024-03-27,Work Pressure
31646,Sarah Ray,51,Male,HR,Analyst,2024-01-21,111849,5,8,No,,
31647,James Rivera,49,Female,HR,Manager,2026-01-07,66156,4,13,No,,
31648,Cynthia Contreras,43,Male,Finance,Engineer,2023-06-01,41848,4,2,Yes,2026-04-05,Low Salary
31649,Deborah Medina,33,Female,Finance,Manager,2021-06-19,69671,2,14,No,,
31650,Jacob Carter,27,Male,IT,Engineer,2023-10-01,80161,5,5,Yes,2024-06-11,Low Salary
31651,Aaron Finley,23,Female,Finance,Executive,2022-10-30,88781,3,3,No,,
31652,James Hernandez,22,Male,Sales,Manager,2024-01-01,105455,4,4,No,,
31653,Lawrence Sosa,41,Female,IT,Manager,2023-02-13,105620,3,9,No,,
31654,Meagan Clark,55,Male,HR,Manager,2021-08-24,79189,1,6,No,,
31655,Jennifer Bell,49,Female,HR,Executive,2023-07-23,73163,1,15,No,,
31656,Ruth Buck,45,Male,Finance,Engineer,2023-09-04,114986,5,4,No,,
31657,Regina Walker,39,Female,IT,Manager,2024-08-17,66416,3,11,Yes,2025-11-07,Work Pressure
31658,Robert Riley,24,Female,Sales,Manager,2024-10-02,75362,1,4,No,,
31659,Anthony Hunt,50,Female,Finance,Manager,2021-08-05,39247,4,3,Yes,2022-05-12,Low Salary
31660,Jasmine Bowers,43,Female,Finance,Executive,2024-04-03,105748,5,6,Yes,2024-11-27,Work Pressure
31661,Miguel Silva Jr.,27,Male,HR,Analyst,2021-06-01,111885,5,6,No,,
31662,David Bryant,46,Female,IT,Executive,2022-03-23,62151,1,12,No,,
31663,Theresa White,33,Male,Sales,Analyst,2022-10-10,101838,4,7,Yes,2023-05-11,Low Salary
31664,Veronica Wilson,40,Female,IT,Executive,2024-11-10,44705,1,15,No,,
31665,Matthew Rodriguez,50,Male,Finance,Executive,2025-07-02,85310,4,2,Yes,2025-07-09,Better Offer
31666,Tonya Bean,41,Male,Finance,Executive,2026-02-25,78382,4,2,Yes,2026-03-13,Work Pressure
31667,Tyler Campbell,45,Female,Finance,Analyst,2022-09-01,98354,3,10,No,,
31668,Mrs. Michelle Gillespie,54,Male,HR,Manager,2021-05-12,118449,3,8,No,,
31669,Edward Bennett,30,Female,Finance,Engineer,2025-03-15,48442,4,9,Yes,2026-02-19,Better Offer
31670,Diana Hamilton,48,Male,HR,Engineer,2021-12-06,85348,4,4,No,,
31671,Jonathan Williams,54,Female,Sales,Engineer,2021-11-27,119006,5,9,No,,
31672,Ryan Mckee,51,Female,HR,Executive,2023-11-16,84619,3,1,No,,
31673,Lisa Molina,42,Male,IT,Engineer,2025-04-09,46828,1,10,No,,
31674,Bobby Reid,35,Male,IT,Manager,2021-12-22,50025,2,3,Yes,2022-09-10,Work Pressure
31675,Denise White,53,Female,IT,Manager,2021-09-19,58364,2,7,No,,
31676,Andrea Brown,54,Female,IT,Analyst,2023-10-26,117336,4,9,Yes,2024-05-01,Work Pressure
